Distance (µm),C Wt%,Si Wt%,O Wt%,F Wt%,K Wt%,Na Wt%,Ti Wt%,Fe Wt%,B Wt%,
0.962349876153626,11.1085,84.44148,1.471692,0.857055,0.870699,0,0,0.718682,0.531887,
0.966183939405234,11.30526,85.65463,0.784014,0.812724,0.38746,0.455916,0.344793,0.2552,0,
0.970018002656842,11.84285,84.87469,0.574911,0.966999,0.62884,0.491355,0,0.620348,0,
0.973852065908451,12.63711,84.58643,0.269596,1.238275,1.243081,0.025503,0,0,0,
0.977686129160058,9.17835,85.93851,1.345835,1.53496,1.694154,0,0.308189,0,0,
0.981520192411667,13.24364,82.83909,0.939656,0.586527,1.176434,0.298542,0.289316,0.626792,0,
0.985354255663275,9.67763,87.57856,0.928961,0,0.9841,0,0.106142,0.23259,0.492019,
0.989188318914883,11.45661,82.96244,1.002625,1.134955,1.68094,0.221371,0.329212,1.21184,0,
0.993022382166491,11.98603,83.69294,0.843611,0.838289,2.009322,0.500043,0.129763,0,0,
0.996856445418099,11.13226,83.89201,0.399033,0.7777,2.195291,0.614204,0.989514,0,0,
1.00069050866971,11.78101,85.01535,0.405798,0.985156,1.525514,0,0.197226,0.070404,0.019541,
1.00452457192132,12.1584,84.7748,0.731616,1.007402,0.614042,0,0,0,0.713747,
1.00835863517292,11.00766,85.25716,1.17199,1.094352,0.681369,0.093511,0.601436,0,0.092522,
1.01219269842453,11.81834,86.10381,0.797167,1.224503,0,0,0.056176,0,0,
1.01602676167614,10.694,85.89648,0.858842,1.253049,1.297621,0,0,0,0,
1.01986082492775,10.61738,84.93728,1.38378,0.974823,1.930467,0.156269,0,0,0,
1.02369488817936,12.39546,82.96873,1.033689,0.83295,2.232855,0,0,0.536317,0,
1.02752895143096,10.9969,85.13873,0.63048,1.038692,1.406521,0.248028,0,0.540649,0,
1.03136301468257,11.72385,83.46348,0.531653,1.64153,1.118724,0.482077,0.483484,0.555201,0,
1.03519707793418,11.77338,83.43456,0.595376,1.169721,1.796203,0.392105,0,0,0.838652,
1.03903114118579,12.28236,83.6854,1.463395,0.638044,1.594157,0.333242,0,0.003399,0,
1.0428652044374,11.804,82.98041,1.041052,0.685141,1.752746,0,0,1.736655,0,
1.046699267689,11.49661,84.54624,1.018511,1.630602,1.25126,0,0.056766,0,0,
1.05053333094061,10.78807,84.63219,1.302801,1.377594,1.617291,0,0,0.282053,0,
1.05436739419222,13.20528,82.50283,0.777908,0.519013,1.831936,0.531978,0.049554,0.091823,0.489679,
1.05820145744383,12.24777,80.554,0.568517,1.044793,2.294486,0.979306,0.619974,1.691152,0,
1.06203552069544,12.84678,84.25739,0.591233,1.011271,0.958435,0.09743,0.237474,0,0,
1.06586958394704,10.57154,83.82049,1.305855,1.331539,1.71094,0.185589,0.636887,0.437165,0,
1.06970364719865,14.28921,82.0647,0.735771,1.227996,1.630119,0.052202,0,0,0,
1.07353771045026,11.63931,83.44225,0.690161,0.956546,2.392639,0,0.095653,0.02626,0.757181,
1.07737177370187,13.27805,82.49958,1.231363,0.713926,1.897192,0.286409,0.093475,0,0,
1.08120583695348,12.74855,83.32677,0.879667,0.577451,1.909162,0.055225,0.503172,0,0,
1.08503990020508,12.34091,84.22993,0.769146,0.929594,1.730417,0,0,0,0,
1.08887396345669,12.43816,83.55861,1.049341,1.178732,1.528594,0,0.207076,0.039489,0,
1.0927080267083,12.18951,84.17651,1.044922,1.139429,1.346055,0.101127,0.002444,0,0,
1.09654208995991,13.79618,82.51543,0.420771,1.233574,2.03405,0,0,0,0,
1.10037615321152,14.15921,82.70019,0.526629,1.165972,0.971915,0,0,0.476084,0,
1.10421021646313,13.9034,81.05219,1.425603,1.360589,0.778202,0,0.514843,0.965173,0,
1.10804427971473,13.23974,84.06147,0.767028,1.374269,0.557494,0,0,0,0,
1.11187834296634,13.57572,82.21483,1.168434,1.097912,1.480466,0,0,0.462634,0,
1.11571240621795,13.62498,82.1784,1.000474,1.245862,1.04484,0.596545,0,0.130605,0.17829,
1.11954646946956,14.36708,82.24294,0.585164,0.893562,1.17838,0.26882,0.158425,0.305626,0,
1.12338053272117,12.74016,83.88373,0.670863,0.935269,1.004824,0,0,0.765154,0,
1.12721459597277,14.08819,82.92409,0.825457,0.720171,0.875768,0.025545,0.039024,0.501762,0,
1.13104865922438,11.85197,83.31812,1.526469,1.513334,1.584971,0,0,0.205133,0,
1.13488272247599,14.89327,80.33167,1.287618,0.667422,1.649794,0.064436,0.349043,0.251038,0.505717,
1.1387167857276,15.39134,80.44885,0.357524,0.76636,1.655728,0.544572,0.525029,0.310596,0,
1.14255084897921,12.26027,84.33969,0.788954,0.590017,1.123001,0,0.895518,0.002541,0,
1.14638491223081,14.27469,81.88294,0.410395,1.384554,1.096877,0.322161,0,0.62838,0,
1.15021897548242,15.98701,79.32468,0.430185,1.999956,1.339255,0.455759,0.463151,0,0,
1.15405303873403,14.35482,80.91695,1.220719,1.517036,1.825117,0.069305,0,0.096064,0,
1.15788710198564,14.94313,78.8668,1.185305,0.753738,2.463857,0,0.126147,0.379088,1.281938,
1.16172116523725,15.53373,80.73766,1.524267,1.203094,0.846252,0.15499,0,0,0,
1.16555522848885,15.2343,80.66788,1.19381,1.189258,0.840425,0,0,0.874327,0,
1.16938929174046,17.25976,79.22241,0.788694,0.354896,1.324755,0.195865,0,0.853616,0,
1.17322335499207,14.94046,79.54232,0.887298,1.577596,2.056326,0.083291,0.550951,0.361756,0,
1.17705741824368,15.87692,78.86126,2.03548,1.624729,1.458417,0.143194,0,0,0,
1.18089148149529,15.79161,77.93702,2.266206,1.35238,1.625096,0,0.512351,0.515338,0,
1.18472554474689,14.9082,78.2034,1.492629,1.322962,3.139487,0.469497,0,0.463824,0,
1.1885596079985,13.32268,80.95998,1.459649,1.133829,2.112504,0.029491,0.160017,0.821849,0,
1.19239367125011,15.71535,78.19879,1.147897,2.104264,2.034559,0.165952,0.633182,0,0,
1.19622773450172,14.84424,79.62859,1.168408,1.528912,2.296121,0,0,0.533723,0,
1.20006179775333,15.09916,76.83226,2.556253,1.520921,3.005104,0.098486,0.041472,0,0.846349,
1.20389586100493,16.47195,75.6256,3.06027,1.781935,2.617438,0.088638,0.354169,0,0,
1.20772992425654,14.34576,78.04024,2.764062,2.000505,2.849435,0,0,0,0,
1.21156398750815,14.18884,77.53093,2.653196,1.518198,2.944819,0,0,0,1.16401,
1.21539805075976,19.56286,72.20872,1.057266,2.378589,3.417241,0,0.256393,1.118931,0,
1.21923211401137,17.80397,74.78159,1.811598,3.079242,2.190604,0.179335,0.057797,0.09587,0,
1.22306617726298,17.77003,73.4757,2.239768,1.530452,3.150643,0.27044,0.404145,0.985787,0.173035,
1.22690024051458,13.16337,78.30791,3.697041,2.165843,2.452635,0.095863,0,0.117331,0,
1.23073430376619,15.96566,73.54296,4.155657,1.760932,3.407458,0.806671,0.360655,0,0,
1.2345683670178,16.59197,74.17547,4.667097,0.970762,3.207582,0,0,0.387126,0,
1.23840243026941,14.27021,75.79295,4.107532,0.850073,2.73659,0.055352,0.53597,1.651324,0,
1.24223649352102,14.73488,75.43122,3.989993,1.624474,3.023291,0.224,0.067952,0.904184,0,
1.24607055677262,11.53684,81.12749,3.25596,1.367739,2.477329,0.234638,0,0,0,
1.24990462002423,11.58142,82.13212,2.545389,1.42221,2.105482,0,0.03929,0,0.174094,
1.25373868327584,14.66353,77.50757,2.68215,1.48545,2.620489,0.331367,0,0.709444,0,
1.25757274652745,11.256,81.18448,1.973027,0.907594,2.578608,0.761578,0.163737,0.027949,1.147028,
1.26140680977906,11.6048,81.12045,1.867275,1.230663,1.967785,0.306361,0,0.721284,1.181383,
1.26524087303066,10.88063,80.8717,2.602297,1.13437,2.986779,0,0,0.879784,0.644438,
1.26907493628227,10.50809,83.04961,1.248757,1.97757,2.883456,0.276317,0,0.056202,0,
1.27290899953388,10.2324,82.4944,3.193432,1.157022,1.981708,0.283381,0,0.65765,0,
1.27674306278549,9.156165,79.67664,2.355879,1.199606,3.955364,0,0,2.534911,1.121439,
1.2805771260371,8.369067,85.7219,1.358984,1.245401,2.653061,0.212518,0,0.439069,0,
1.2844111892887,7.903144,83.96913,2.461741,1.815129,2.448954,0,0,0.424292,0.977607,
1.28824525254031,10.09011,81.78345,2.217929,1.378129,3.385313,0,0.480468,0.167865,0.496733,
1.29207931579192,9.541358,85.40943,1.56441,0.681491,2.285682,0,0,0.517624,0,
1.29591337904353,9.558355,84.53796,1.885367,0.633843,2.553667,0,0,0.830812,0,
1.29974744229514,10.16933,83.26859,1.274665,1.264718,2.272799,0.811828,0.637341,0,0.300734,
1.30358150554674,7.904415,86.38151,1.900222,1.160161,1.862117,0,0,0.791573,0,
1.30741556879835,8.792898,85.76855,1.382035,0.933582,2.060391,0.868613,0,0.193929,0,
1.31124963204996,7.959821,86.46701,1.57587,0.980782,2.701901,0,0.220681,0.093935,0,
1.31508369530157,7.07203,87.29502,1.367522,1.493187,1.716563,0.037105,1.018573,0,0,
1.31891775855318,7.311986,85.80871,1.650643,1.224441,2.351731,0.420843,0,0,1.231646,
1.32275182180479,8.014867,86.08064,1.731409,1.407048,2.099129,0,0.508872,0.026462,0.131574,
1.32658588505639,8.49857,85.9389,1.409699,1.067714,2.360394,0,0,0.724716,0,
1.330419948308,10.16995,83.1789,1.213125,1.620041,3.653683,0,0.141676,0.022623,0,
1.33425401155961,8.808424,86.00979,0.575138,1.662569,2.601871,0.331098,0.011108,0,0,
1.33808807481122,9.715646,84.24027,1.607379,2.245425,2.048135,0,0.14314,0,0,
1.34192213806283,7.728551,84.75484,2.22765,1.121756,3.607731,0.284286,0.199738,0.075445,0,
1.34575620131443,9.434278,82.17006,2.981904,1.193297,2.163195,0.515786,0.294029,0,1.247455,
1.34959026456604,9.588597,84.54617,1.93766,1.415704,1.850453,0.507013,0,0.15441,0,
1.35342432781765,9.26688,77.87159,2.988638,2.95854,6.537827,0,0,0,0.376526,
1.35725839106926,7.831003,79.89458,2.935101,1.899912,4.78569,0,0.318808,0.64969,1.685215,
1.36109245432087,9.441876,77.38647,4.052015,2.627565,5.139412,0.276756,0.264959,0.810941,0,
1.36492651757247,9.431037,75.21354,3.928911,1.68846,5.344212,0.941526,0.661516,1.571643,1.219156,
1.36876058082408,9.866728,78.82952,2.343218,2.631387,5.873107,0.442898,0,0.013145,0,
1.37259464407569,11.08088,79.03252,2.465225,2.460504,4.12578,0.226323,0.048503,0.560259,0,
1.3764287073273,10.92264,78.4216,1.759075,3.009625,5.540031,0,0,0.347033,0,
1.38026277057891,12.41927,79.40514,2.01848,1.375304,3.521423,0.459935,0.800449,0,0,
1.38409683383051,10.63697,81.30721,2.431997,1.945729,3.155488,0.007168,0,0.475292,0.040141,
1.38793089708212,6.347694,82.48522,2.444145,3.215381,5.507556,0,0,0,0,
1.39176496033373,8.518349,83.98067,1.396108,2.292752,3.035808,0.456788,0,0,0.319518,
1.39559902358534,8.498741,83.49857,2.445634,1.111444,2.93789,0,0,1.507723,0,
1.39943308683695,10.49364,79.72594,1.654976,2.161286,4.547799,0,0.22591,1.190441,0,
1.40326715008855,11.92768,80.22748,1.908378,1.38758,3.687872,0,0,0.791856,0.069153,
1.40710121334016,12.22402,79.96598,1.938478,1.066926,3.556487,0.754797,0,0.49331,0,
1.41093527659177,10.69569,81.54997,1.093541,1.80128,3.95678,0.557709,0,0,0.345033,
1.41476933984338,12.29726,81.76357,0.401923,1.3741,3.37119,0.197957,0.594004,0,0,
1.41860340309499,14.71519,79.21812,1.121441,1.974668,1.949192,0.177912,0,0,0.84348,
1.42243746634659,13.74728,80.64998,1.17478,1.540219,1.791746,0.378247,0,0.717758,0,
1.4262715295982,12.39493,82.02164,1.151436,1.572925,1.683314,0.786902,0.388855,0,0,
1.43010559284981,10.69475,83.51109,1.475411,0.928594,3.280769,0,0,0,0.109376,
1.43393965610142,9.942314,81.20065,1.294785,1.246962,2.883286,0.442449,0.512352,1.131924,1.345281,
1.43777371935303,12.85275,82.35551,0.975906,0.80247,1.335751,0.148821,0,1.528786,0,
1.44160778260464,10.01294,86.02394,0.746814,1.268933,0.747847,0.347373,0.330483,0.521669,0,
1.44544184585624,13.64683,79.35909,1.770094,0.591115,3.201255,0.331673,0.12468,0.975261,0,
1.44927590910785,13.15933,82.05586,0.595372,1.000764,1.927097,0.485716,0,0.77586,0,
1.45310997235946,12.71644,81.57189,1.184402,1.575189,2.629805,0.322271,0,0,0,
1.45694403561107,10.76694,83.90259,0.969324,1.686779,1.95232,0.043927,0.50608,0.015339,0.1567,
1.46077809886268,12.47571,82.05327,0.749473,1.634948,2.429714,0.656891,0,0,0,
1.46461216211428,14.2503,81.98326,0.562727,0.982775,0.945594,0,0.514252,0.761091,0,
1.46844622536589,8.583935,84.32902,1.112151,1.273022,3.816645,0.506393,0,0.041735,0.337103,
1.4722802886175,14.6275,80.96477,0.078573,1.121501,2.500282,0.527791,0,0.179585,0,
1.47611435186911,14.59305,80.63132,1.025018,1.563265,1.322554,0.046333,0.818461,0,0,
1.47994841512072,13.7123,81.03818,1.428097,0.583648,2.267723,0.11607,0.125479,0.728508,0,
1.48378247837232,13.97007,80.30053,0.602355,1.77243,2.938431,0.221913,0,0.194272,0,
1.48761654162393,11.79022,83.86282,1.109488,1.48212,1.388747,0.310823,0,0,0.055789,
1.49145060487554,12.29007,82.12483,1.416992,1.002759,2.494385,0.158417,0.459032,0,0.053512,
1.49528466812715,12.89111,83.40923,0.829421,0.654164,1.167101,0.136458,0.089235,0.255409,0.567873,
1.49911873137876,12.17265,83.78783,0,0.998843,2.052531,0,0,0,0.98814,
1.50295279463036,11.1877,83.07232,1.069442,0.833334,2.617837,0.415278,0.804093,0,0,
1.50678685788197,10.97919,83.59401,1.798343,1.149868,1.802178,0,0.383922,0,0.292488,
1.51062092113358,14.99136,80.84309,0.803976,0.691906,1.29631,0.049401,1.323959,0,0,
1.51445498438519,9.834635,84.54047,1.135466,0.651739,1.626258,0,1.125975,0.580144,0.505314,
1.5182890476368,11.47879,83.66504,0.942094,1.282978,1.546281,0.321409,0,0.763407,0,
1.52212311088841,11.78303,82.37003,0.496524,1.412812,2.305268,0.649364,0,0.650382,0.332585,
1.52595717414001,10.62101,85.70686,0.798253,1.233797,1.08532,0.045019,0.089927,0.419812,0,
1.52979123739162,12.3802,82.33989,0.813529,0.550192,1.933488,0.213232,0.292078,1.477396,0,
1.53362530064323,11.39654,83.51084,1.033894,1.168776,2.038759,0.671329,0.179865,0,0,
1.53745936389484,11.45627,82.50521,0.801069,0.99422,1.586496,0.451469,0.913031,0.761752,0.530489,
1.54129342714645,11.44601,83.31837,0.499464,1.385512,2.06716,0.542031,0,0.741453,0,
1.54512749039805,11.70691,85.3343,0.704421,1.508895,0.397496,0.067293,0.28068,0,0,
1.54896155364966,12.81259,82.92448,0.623028,1.58665,1.379129,0.237519,0.118225,0.318388,0,
1.55279561690127,12.53701,83.73528,0.999472,0.619758,1.080231,0,0.321345,0.69088,0.016025,
1.55662968015288,11.36832,84.19791,1.100552,1.58253,1.300252,0,0,0.450438,0,
1.56046374340449,11.24405,82.64672,1.017473,1.324147,2.064629,0.39164,0,1.311334,0,
1.56429780665609,12.66123,84.79468,0.35347,0.526862,1.181227,0.266301,0,0.216238,0,
1.5681318699077,13.4185,83.89811,1.035694,0.03545,1.054122,0.263661,0,0.294465,0,
1.57196593315931,10.85205,83.31641,0.653974,1.134424,1.701655,0.157381,0,0.134117,2.049982,
1.57579999641092,10.9355,85.76917,1.098119,0.407586,1.551424,0,0.103066,0.135133,0,
1.57963405966253,14.64756,82.32652,0.374905,0.926596,0.799811,0.430209,0,0,0.494401,
1.58346812291413,11.85973,85.67609,0.080143,0.736687,1.647352,0,0,0,0,
1.58730218616574,11.13728,86.00414,0.471441,0.747855,0,0.459138,0.423889,0.060425,0.695841,
1.59113624941735,12.54356,85.00893,1.061393,0.663834,0.516463,0.180457,0,0.025368,0,
1.59497031266896,10.66969,84.65694,0.666162,0.592216,1.999464,0.628752,0.786772,0,0,
1.59880437592057,13.27037,82.25935,0.653344,1.078302,1.989459,0.285653,0,0.463526,0,
1.60263843917217,11.09743,86.46228,0.673097,0.840123,0.321738,0.60533,0,0,0,
1.60647250242378,12.47038,84.49519,0.654725,0.058189,1.152942,0.544067,0.096294,0.528215,0,
1.61030656567539,11.21523,84.73345,0.677214,1.472031,1.078304,0.468224,0,0.355542,0,
1.614140628927,11.93566,84.71518,0.337294,0.943599,1.714727,0.353537,0,0,0,
1.61797469217861,13.66354,83.72018,0.376922,0.511358,1.098558,0,0,0.629442,0,
1.62180875543021,12.42434,84.21511,1.000905,0.945071,0.815627,0.097917,0,0.501028,0,
1.62564281868182,12.98664,82.98316,0.803855,1.386977,1.839371,0,0,0,0,
1.62947688193343,12.63389,86.28604,0.431834,0.184283,0.463947,0,0,0,0,
1.63331094518504,11.691,84.97202,1.175581,0.391048,0.56037,0.099,0,1.11098,0,
1.63714500843665,13.54356,83.54313,0.069003,0.858129,1.71865,0.068154,0,0,0.199374,
1.64097907168826,12.84674,83.5956,1.414705,0.78135,0.686716,0,0,0.674894,0,
1.64481313493986,10.19031,87.51279,0.68133,0.582581,0.985567,0.047417,0,0,0,
1.64864719819147,9.538862,85.93492,0.740205,0.189025,1.152176,0,1.171048,0.27398,0.999781,
1.65248126144308,13.00412,84.6776,1.01392,0.786771,0.147861,0.369725,0,0,0,
1.65631532469469,11.05315,85.90354,0.546793,1.185919,0.133128,0.454461,0,0.723004,0,
1.6601493879463,10.61765,86.88743,0.249744,1.35528,0.426307,0.27889,0.184695,0,0,
1.6639834511979,10.74236,86.3927,1.106575,0.554674,0.71799,0.113814,0,0.371886,0,
1.66781751444951,11.12107,86.41348,0.402673,0.637955,1.287691,0.137136,0,0,0,
1.67165157770112,12.29485,85.66415,0.297388,0.233593,0.787669,0.055936,0.171862,0.494555,0,
1.67548564095273,10.67372,86.72556,0.293041,1.14149,1.166191,0,0,0,0,
1.67931970420434,11.08603,86.11097,0,0.70403,1.359416,0,0.138394,0.139629,0.46153,
1.68315376745594,9.658167,87.507,0.298821,0.479817,1.42101,0.293607,0,0,0.341582,
1.68698783070755,11.85053,84.98822,0,0.855835,1.356419,0.458357,0.097248,0.393392,0,
1.69082189395916,10.83449,85.84843,0.294725,0.445284,1.492707,0.402321,0.682047,0,0,
1.69465595721077,10.75008,87.96922,0.53682,0,0.743883,0,0,0,0,
1.69849002046238,10.83191,85.97837,0.708925,0.008665,0.593102,0.013946,0.299802,1.310523,0.254757,
1.70232408371398,14.02527,83.26672,0.403665,0.779827,0.774839,0,0.042974,0.70671,0,
1.70615814696559,11.96802,83.97235,1.323634,0.673045,0,0.151639,1.026451,0,0.884861,
1.7099922102172,9.433705,86.84285,1.242271,0.246766,0.658723,0,0.337179,0.880363,0.358146,
1.71382627346881,11.51772,86.84504,0.167005,1.282033,0,0.107857,0,0.080344,0,
1.71766033672042,11.24492,86.42876,0.290338,0.665317,0.836551,0.187872,0,0.346243,0,
1.72149439997202,12.51765,85.5647,0.832388,0.902472,0.168285,0.014504,0,0,0,
1.72532846322363,10.98807,86.43829,0.715426,0.75449,0.418315,0.248375,0,0.437037,0,
1.72916252647524,10.56784,87.24757,0,0.691784,0.20976,0.148925,0.417526,0.016668,0.699929,
1.73299658972685,13.55012,84.07858,0.019904,0.91961,0.619023,0,0.416094,0.396662,0,
1.73683065297846,12.21434,84.11858,0.726727,1.268352,1.049631,0.277531,0,0,0.344832,
1.74066471623007,12.59859,85.5006,0.113338,0.680457,0.4452,0.444671,0,0.217158,0,
1.74449877948167,10.58036,86.45977,0.364503,0.566289,0.479782,0.19182,0.295784,0.044372,1.017327,
1.74833284273328,10.43653,86.39639,0.564517,0.824809,0,0.625333,0.508118,0.478734,0.165571,
1.75216690598489,12.18121,85.92883,0.039805,0.62695,0.753834,0.093076,0.033416,0.1271,0.215784,
1.7560009692365,12.7909,84.49078,0.180964,0.458655,0.61707,0,0,1.461641,0,
1.75983503248811,9.370537,87.4367,0.579176,0.726717,1.215482,0.398504,0.272885,0,0,
1.76366909573971,9.485895,88.26821,0.705554,0.518076,0.235334,0.185199,0,0,0.601731,
1.76750315899132,10.61021,86.23128,1.136528,0,1.118352,0.060108,0,0.843521,0,
1.77133722224293,11.84262,86.70615,1.267979,0,0.061729,0.06039,0,0.061128,0,
1.77517128549454,9.093266,88.80431,0.559264,0.430664,0.501426,0.2501,0,0.360975,0,
1.77900534874615,10.63404,87.01055,0,0.527034,0.975352,0.161567,0,0.691454,0,
1.78283941199775,11.72213,86.4672,0.575793,0.353149,0.746733,0,0,0,0.134996,
1.78667347524936,10.59824,85.88189,0.913512,1.011968,0.98698,0.472068,0,0,0.135348,
1.79050753850097,13.55113,84.47621,0.463794,0.778884,0.216077,0,0.513901,0,0,
1.79434160175258,10.27974,86.6678,0.92213,1.120883,0.454041,0.555403,0,0,0,
1.79817566500419,10.23977,87.53333,1.055731,0.935303,0,0,0,0.235867,0,
1.80200972825579,10.20025,87.2385,0.866949,0.370511,0.863863,0,0.135485,0.324439,0,
1.8058437915074,9.377146,88.6597,0.008446,0.188369,0.516495,0.326882,0.437886,0.485077,0,
1.80967785475901,11.23929,85.03027,0.361546,0.663475,0.411712,0.437113,0.931748,0,0.924851,
1.81351191801062,10.04925,87.73522,0.864835,0.215668,0.888733,0.198304,0,0.047989,0,
1.81734598126223,9.032252,88.57163,0.621913,0.913143,0.09466,0.7664,0,0,0,
1.82118004451383,12.73209,85.76884,0.757025,0.276129,0.461491,0.004425,0,0,0,
1.82501410776544,9.604958,89.4545,0.182559,0.468788,0.232682,0,0,0.056518,0,
1.82884817101705,10.35041,87.32654,0.75296,0.049424,0.497136,0,0,1.023533,0,
1.83268223426866,13.15933,84.18854,1.039625,0.227806,0.455072,0.371631,0.172687,0.385311,0,
1.83651629752027,12.35767,86.23157,0.209427,0.232875,0.628776,0.189757,0.14993,0,0,
1.84035036077187,11.33033,87.03859,1.017163,0.039393,0.025731,0,0.322558,0,0.226242,
1.84418442402348,9.56365,87.27594,1.060697,1.030475,0,0.30927,0.420754,0.339215,0,
1.84801848727509,9.625914,89.13627,0.172595,0,0.266453,0.085917,0,0,0.71285,
1.8518525505267,11.08766,88.20415,0.188839,0.252366,0.149737,0.001661,0.038865,0,0.076723,
1.85568661377831,11.89004,87.23174,0.105475,0,0.197289,0.270522,0,0,0.304932,
1.85952067702992,10.41607,87.16608,0.302174,1.271261,0.000309,0,0.544467,0,0.299635,
1.86335474028152,11.20562,87.76829,0.127569,0,0.816326,0.082197,0,0,0,
1.86718880353313,11.71092,87.49446,0.453567,0.34105,0,0,0,0,0,
1.87102286678474,12.48511,85.43157,0.49917,0.043767,0.598768,0.136434,0.140328,0.664847,0,
1.87485693003635,11.75354,86.16393,0.420021,0.85694,0.667748,0.069754,0,0,0.068074,
1.87869099328796,9.986483,89.00132,0.351102,0,0.492762,0,0.017871,0.150466,0,
1.88252505653956,12.2647,85.31606,0.10834,1.414455,0.712252,0,0,0.184186,0,
1.88635911979117,10.3612,86.38167,0.628199,0.194471,1.042349,0.579353,0,0.57582,0.236942,
1.89019318304278,11.38805,87.53378,0.369622,0.118598,0,0.336525,0.253421,0,0,
1.89402724629439,10.36368,86.79987,0.607842,0.470958,0.047388,0.493405,0.71453,0.502332,0,
1.897861309546,13.26687,85.21043,0.280943,0,0.557984,0,0.632715,0.051066,0,
1.9016953727976,10.63303,86.97831,0.124358,0.845733,0.359454,0.170896,0.02659,0.667782,0.193852,
1.90552943604921,8.927606,87.30106,0.276959,0.582052,0.30351,0.314667,1.353749,0.940398,0,
1.90936349930082,11.38006,87.18011,0.821138,0.05184,0.504995,0.061857,0,0,0,
1.91319756255243,11.68729,85.2571,0.639586,0,0.007218,0.261644,0.835715,1.100284,0.211158,
